Measure,Location,Sex,Age,Cause,Risk,Metric,Year,Value,Upper,Lower
Deaths,Global,Female,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,6.185838264,8.57001788,4.253407611
Deaths,Global,Female,All ages,Ischemic heart disease,All risk factors,Rate,2019,100.2650849,109.8135313,88.31812283
Deaths,Global,Both sexes,All ages,Ischemic heart disease,Air pollution,Rate,2019,23.8219829,26.88828635,20.75265485
Deaths,Global,Both sexes,All ages,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,17.21550072,20.12582728,14.04747263
Deaths,Global,Both sexes,All ages,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,6.606482186,9.235319308,4.502194971
Deaths,Global,Both sexes,All ages,Ischemic heart disease,All risk factors,Rate,2019,110.4026683,118.1568732,100.9595714
Deaths,Global,Male,70+ years,Ischemic heart disease,Air pollution,Number,2019,446776.6327,525629.6004,377764.4193
Deaths,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,2019,344850.4292,414668.1228,277665.7903
Deaths,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,2019,101926.2035,155802.7281,61883.69302
Deaths,Global,Male,70+ years,Ischemic heart disease,All risk factors,Number,2019,2560419.51,2749720.607,2329797.214
Deaths,Global,Female,70+ years,Ischemic heart disease,Air pollution,Number,2019,446370.0651,529628.4775,363851.8981
Deaths,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,2019,320721.0632,394767.4625,249835.4684
Deaths,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,2019,125649.0019,177424.1295,82462.08212
Deaths,Global,Female,70+ years,Ischemic heart disease,All risk factors,Number,2019,2855548.822,3150443.855,2457057.761
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Air pollution,Number,2019,893146.6978,1050426.575,749466.4223
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Number,2019,665571.4924,798698.6766,537206.6421
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Number,2019,227575.2054,322300.7673,148120.8298
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,All risk factors,Number,2019,5415968.332,5878993.935,4795504.385
Deaths,Global,Male,70+ years,Ischemic heart disease,Air pollution,Rate,2019,219.6391635,258.403948,185.7121769
Deaths,Global,Male,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,169.5313816,203.8543491,136.5028461
Deaths,Global,Male,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,50.10778193,76.59393616,30.4225458
Deaths,Global,Male,70+ years,Ischemic heart disease,All risk factors,Rate,2019,1258.723841,1351.785858,1145.347974
Deaths,Global,Female,70+ years,Ischemic heart disease,Air pollution,Rate,2019,171.5086554,203.4990139,139.8027213
Deaths,Global,Female,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,123.2305717,151.6814007,95.99421783
Deaths,Global,Female,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,48.27808371,68.17162771,31.68438463
Deaths,Global,Female,70+ years,Ischemic heart disease,All risk factors,Rate,2019,1097.18679,1210.494233,944.0746722
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Air pollution,Rate,2019,192.6234836,226.5437768,161.6361942
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,143.5427123,172.2540338,115.8584755
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,49.08077134,69.51007794,31.94497645
Deaths,Global,Both sexes,70+ years,Ischemic heart disease,All risk factors,Rate,2019,1168.053008,1267.912981,1034.238567
Deaths,Global,Male,Age-standardized,Ischemic heart disease,Air pollution,Rate,2019,28.95476146,33.09883592,24.98332555
Deaths,Global,Male,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,21.78343547,25.57758917,17.66065287
Deaths,Global,Male,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,7.171325993,10.63075543,4.577538224
Deaths,Global,Male,Age-standardized,Ischemic heart disease,All risk factors,Rate,2019,135.1898452,145.0188761,124.1133992
Deaths,Global,Female,Age-standardized,Ischemic heart disease,Air pollution,Rate,2019,17.44913455,20.1362607,14.74715406
Deaths,Global,Female,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,11.98398363,14.41195716,9.626960882
Deaths,Global,Female,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,5.46515092,7.561103269,3.755706645
Deaths,Global,Female,Age-standardized,Ischemic heart disease,All risk factors,Rate,2019,88.14628253,96.57369767,77.6881738
Deaths,Global,Both sexes,Age-standardized,Ischemic heart disease,Air pollution,Rate,2019,22.89203519,25.86647769,19.93461317
Deaths,Global,Both sexes,Age-standardized,Ischemic heart disease,Ambient particulate matter pollution,Rate,2019,16.59597226,19.439637,13.60747586
Deaths,Global,Both sexes,Age-standardized,Ischemic heart disease,Household air pollution from solid fuels,Rate,2019,6.296062929,8.798027119,4.282949059
Deaths,Global,Both sexes,Age-standardized,Ischemic heart disease,All risk factors,Rate,2019,109.9650354,118.010548,99.94538726
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2019,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2019,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2019,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,2019,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2019,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2019,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2019,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,2019,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,2019,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,2019,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,2019,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,2019,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,2019,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2019,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,2019,0,0,0
Deaths,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,2019,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,2019,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2019,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,2019,0,0,0
Deaths,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,2019,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,2019,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,2019,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,2019,0,0,0
Deaths,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,2019,0,0,0
Deaths,Global,Male,<5 years,Stroke,Air pollution,Number,2019,0,0,0
Deaths,Global,Male,<5 years,Stroke,Ambient particulate matter pollution,Number,2019,0,0,0
Deaths,Global,Male,<5 years,Stroke,Household air pollution from solid fuels,Number,2019,0,0,0
Deaths,Global,Male,<5 years,Stroke,All risk factors,Number,2019,271.0064343,486.4943395,91.22736439
Deaths,Global,Female,<5 years,Stroke,Air pollution,Number,2019,0,0,0
Deaths,Global,Female,<5 years,Stroke,Ambient particulate matter pollution,Number,2019,0,0,0
Deaths,Global,Female,<5 years,Stroke,Household air pollution from solid fuels,Number,2019,0,0,0
Deaths,Global,Female,<5 years,Stroke,All risk factors,Number,2019,194.6891201,343.1432073,67.83803877
Deaths,Global,Both sexes,<5 years,Stroke,Air pollution,Number,2019,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,Ambient particulate matter pollution,Number,2019,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,Household air pollution from solid fuels,Number,2019,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,All risk factors,Number,2019,465.6955544,811.3893359,150.1744641
Deaths,Global,Male,<5 years,Stroke,Air pollution,Rate,2019,0,0,0
Deaths,Global,Male,<5 years,Stroke,Ambient particulate matter pollution,Rate,2019,0,0,0
Deaths,Global,Male,<5 years,Stroke,Household air pollution from solid fuels,Rate,2019,0,0,0
Deaths,Global,Male,<5 years,Stroke,All risk factors,Rate,2019,0.079149365,0.142084147,0.026643603
Deaths,Global,Female,<5 years,Stroke,Air pollution,Rate,2019,0,0,0
Deaths,Global,Female,<5 years,Stroke,Ambient particulate matter pollution,Rate,2019,0,0,0
Deaths,Global,Female,<5 years,Stroke,Household air pollution from solid fuels,Rate,2019,0,0,0
Deaths,Global,Female,<5 years,Stroke,All risk factors,Rate,2019,0.060756063,0.107083696,0.021170018
Deaths,Global,Both sexes,<5 years,Stroke,Air pollution,Rate,2019,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,Ambient particulate matter pollution,Rate,2019,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,Household air pollution from solid fuels,Rate,2019,0,0,0
Deaths,Global,Both sexes,<5 years,Stroke,All risk factors,Rate,2019,0.070257328,0.122410545,0.022656125
Deaths,Global,Male,All ages,Stroke,Air pollution,Number,2019,921862.7384,1052863.286,798048.8887
Deaths,Global,Male,All ages,Stroke,Ambient particulate matter pollution,Number,2019,654124.9102,777204.3825,534293.6773
Deaths,Global,Male,All ages,Stroke,Household air pollution from solid fuels,Number,2019,267737.8282,390534.5086,170502.9723
Deaths,Global,Male,All ages,Stroke,All risk factors,Number,2019,2901102.84,3171439.677,2618528.361
Deaths,Global,Female,All ages,Stroke,Air pollution,Number,2019,780080.2364,901537.0121,671812.7722
Deaths,Global,Female,All ages,Stroke,Ambient particulate matter pollution,Number,2019,489226.8349,590727.9737,390723.5003
Deaths,Global,Female,All ages,Stroke,Household air pollution from solid fuels,Number,2019,290853.4015,391674.7495,203861.2818
Deaths,Global,Female,All ages,Stroke,All risk factors,Number,2019,2665846.482,2965329.86,2341408.825
Deaths,Global,Both sexes,All ages,Stroke,Air pollution,Number,2019,1701942.975,1917894.541,1498446.532
Deaths,Global,Both sexes,All ages,Stroke,Ambient particulate matter pollution,Number,2019,1143351.745,1336394.176,945530.191
Deaths,Global,Both sexes,All ages,Stroke,Household air pollution from solid fuels,Number,2019,558591.2296,769150.3422,380841.2079
Deaths,Global,Both sexes,All ages,Stroke,All risk factors,Number,2019,5566949.322,6032204.597,5072819.233
Deaths,Global,Male,All ages,Stroke,Air pollution,Rate,2019,23.75338242,27.12883732,20.56310517
Deaths,Global,Male,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,16.85465579,20.02601054,13.76699753
Deaths,Global,Male,All ages,Stroke,Household air pollution from solid fuels,Rate,2019,6.898726628,10.06279476,4.393302967
Deaths,Global,Male,All ages,Stroke,All risk factors,Rate,2019,74.75191516,81.71760971,67.47089663
Deaths,Global,Female,All ages,Stroke,Air pollution,Rate,2019,20.22772604,23.37713846,17.42031662
Deaths,Global,Female,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,12.6858058,15.31776227,10.13158333
Deaths,Global,Female,All ages,Stroke,Household air pollution from solid fuels,Rate,2019,7.541920237,10.15624952,5.286187197
Deaths,Global,Female,All ages,Stroke,All risk factors,Rate,2019,69.12623827,76.89193651,60.71346773
Deaths,Global,Both sexes,All ages,Stroke,Air pollution,Rate,2019,21.99613255,24.78711871,19.36611803
Deaths,Global,Both sexes,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,14.77682679,17.2717323,12.22015527
Deaths,Global,Both sexes,All ages,Stroke,Household air pollution from solid fuels,Rate,2019,7.219305766,9.940599146,4.922041346
Deaths,Global,Both sexes,All ages,Stroke,All risk factors,Rate,2019,71.94797771,77.96099745,65.56177612
Deaths,Global,Male,All ages,All causes,Air pollution,Number,2019,3749070.106,4245535.546,3305624.577
Deaths,Global,Male,All ages,All causes,Ambient particulate matter pollution,Number,2019,2438819.005,2834284.32,2019426.618
Deaths,Global,Male,All ages,All causes,Household air pollution from solid fuels,Number,2019,1184491.053,1660532.629,794560.123
Deaths,Global,Male,All ages,All causes,Ambient ozone pollution,Number,2019,208342.0889,327371.1616,96724.79472
Deaths,Global,Male,All ages,All causes,All risk factors,Number,2019,19707776.48,21035887.22,18342341.79
Deaths,Global,Female,All ages,All causes,Air pollution,Number,2019,2922669.457,3331729.791,2525852.48
Deaths,Global,Female,All ages,All causes,Ambient particulate matter pollution,Number,2019,1702152.066,2006470.048,1377519.209
Deaths,Global,Female,All ages,All causes,Household air pollution from solid fuels,Number,2019,1129500.114,1503176.749,799919.8721
Deaths,Global,Female,All ages,All causes,Ambient ozone pollution,Number,2019,156880.3198,249792.0809,73265.30258
Deaths,Global,Female,All ages,All causes,All risk factors,Number,2019,15292273.54,16422826.81,14131859
Deaths,Global,Both sexes,All ages,All causes,Air pollution,Number,2019,6671739.563,7489436.884,5904630.944
Deaths,Global,Both sexes,All ages,All causes,Ambient particulate matter pollution,Number,2019,4140971.071,4800290.352,3454413.752
Deaths,Global,Both sexes,All ages,All causes,Household air pollution from solid fuels,Number,2019,2313991.166,3118141.384,1631340.465
Deaths,Global,Both sexes,All ages,All causes,Ambient ozone pollution,Number,2019,365222.4086,564270.1535,174926.5987
Deaths,Global,Both sexes,All ages,All causes,All risk factors,Number,2019,35000050.02,36938465.45,32937413.34
Deaths,Global,Male,All ages,All causes,Air pollution,Rate,2019,96.60125335,109.3935411,85.17511496
Deaths,Global,Male,All ages,All causes,Ambient particulate matter pollution,Rate,2019,62.84037532,73.03022079,52.0340076
Deaths,Global,Male,All ages,All causes,Household air pollution from solid fuels,Rate,2019,30.52045361,42.78648535,20.47321111
Deaths,Global,Male,All ages,All causes,Ambient ozone pollution,Rate,2019,5.368293028,8.435282251,2.492281055
Deaths,Global,Male,All ages,All causes,All risk factors,Rate,2019,507.8048302,542.0258927,472.6220518
Deaths,Global,Female,All ages,All causes,Air pollution,Rate,2019,75.78573884,86.39280204,65.49614974
Deaths,Global,Female,All ages,All causes,Ambient particulate matter pollution,Rate,2019,44.13733876,52.02839983,35.71950662
Deaths,Global,Female,All ages,All causes,Household air pollution from solid fuels,Rate,2019,29.28829343,38.97784618,20.74217403
Deaths,Global,Female,All ages,All causes,Ambient ozone pollution,Rate,2019,4.067956065,6.477187273,1.899792354
Deaths,Global,Female,All ages,All causes,All risk factors,Rate,2019,396.5334657,425.8490678,366.4435515
